"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
31,1368,11.43,1.7,Chiara MELON,08 OCT 1999,ITA,4f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1108
32,1368,11.43,1.5,Yanina LUTSENKA,02 APR 2000,BLR,1,"Regional Sport Complex, Brest (BLR)",01 AUG 2024,1108
33,1368,11.43,-0.8,Gorete SEMEDO,05 OCT 1996,STP,6h2,"Stade de France, Paris (FRA)",02 AUG 2024,1112
34,1368,11.43,2.0,Jorai OPPONG-NKETIAH,2008,CAN,1f2,"Foothills Athletic Park, Calgary (CAN)",09 AUG 2024,1108
35,1368,11.43,-1.3,Rebekka HAASE,02 JAN 1993,GER,3f1,"Stadion am Göldner, Sondershausen (GER)",17 AUG 2024,1115
36,1368,11.43,-0.9,Jodean WILLIAMS,11 NOV 1993,JAM,1f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 AUG 2024,1113
37,1368,11.43,-2.4,Natasha MORRISON,17 NOV 1992,JAM,3,"Centro Gabre Gabric, Brescia (ITA)",08 SEP 2024,1122
38,1439,11.44,-1.0,Torrie LEWIS,08 JAN 2005,AUS,1f1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",13 JAN 2024,1112
39,1439,11.44,0.2,Briana CAMPBELL,07 NOV 2006,JAM,1h1,"National Stadium, Kingston (JAM)",01 MAR 2024,1106
40,1439,11.44,1.0,Gabriela Aline GRUNOW,27 FEB 1998,BRA,1h1,"COTP Stadium, São Paulo (BRA)",02 MAR 2024,1106
41,1439,11.44,1.7,Taylor ANDERSON,01 DEC 1994,USA,5f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1106
42,1439,11.44,1.5,Maya TUCKER,2003,USA,3f1,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",06 APR 2024,1106
43,1439,11.44,1.1,Manqi GE,13 OCT 1997,CHN,8f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1106
44,1439,11.44,1.3,Beyonce DEFREITAS,09 MAR 2001,IVB,2f5,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1106
45,1439,11.44,1.8,Remi TSURUTA,18 APR 1997,JPN,1h2,"Hamayama Park Athletic Field, Izumo (JPN)",13 APR 2024,1106
46,1439,11.44,1.7,Kennedi PORTER,,USA,3f7,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2024,1106
47,1439,11.44,1.7,Skyler FRANKLIN,24 JUL 2007,USA,2h3,"National Training Center, Clermont, FL (USA)",20 APR 2024,1106
48,1439,11.44,0.0,Gémima JOSEPH,17 OCT 2001,FRA,3f1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1106
49,1439,11.44,1.3,Maya TUCKER,2003,USA,1h1,"Elon University’s Irwin Belk Track, Elon, NC (USA)",10 MAY 2024,1106
50,1439,11.44,0.8,María Ignacia MONTT,23 FEB 1996,CHI,3h1,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1106
51,1439,11.44,-0.9,Semira KILLEBREW,30 MAR 2001,USA,4h3,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1111
52,1439,11.44,0.8,Makhi FALKQUAY,2003,USA,1h2,"UL Monroe Brown Stadium, Monroe, LA (USA)",10 MAY 2024,1106
53,1439,11.44,0.7,Jada MOORE,02 APR 2001,USA,2f1,"Veterans Memorial Stadium, Clovis, CA (USA)",11 MAY 2024,1106
54,1439,11.44,0.7,Aji MBYE,,USA,3f1,"Veterans Memorial Stadium, Clovis, CA (USA)",11 MAY 2024,1106
55,1439,11.44,1.7,Faith BOSTICK,2001,USA,1h3,"Gibson Track & Field Complex, Terre Haute, IN (USA)",11 MAY 2024,1106
56,1439,11.44,0.0,Aysha SHAHEED,,USA,1h1,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1106
57,1439,11.44,1.9,Jodie WILLIAMS,28 SEP 1993,GBR,6f1,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1106
58,1439,11.44,1.4,Desiree HENRY,26 AUG 1995,GBR,2f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1106
59,1439,11.44,0.1,Michelle-Lee AHYE,10 APR 1992,TTO,1,"Campo Scuola Moreno Martini, Lucca (ITA)",19 MAY 2024,1106
60,1439,11.44,1.0,Jaidyn RAMSEY,,USA,5h4,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1106
61,1439,11.44,0.5,Krystsina TSIMANOUSKAYA,19 NOV 1996,POL,4f1,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1106
62,1439,11.44,0.1,Helene PARISOT,17 DEC 1992,FRA,3f1,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1106
63,1439,11.44,0.1,Lorène Dorcas BAZOLO,04 MAY 1983,POR,3,"Stade Raymond Petit, Tomblaine (FRA)",25 MAY 2024,1106
64,1439,11.44,1.3,Alexandra BURGHARDT,28 APR 1994,GER,2h1,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1106
65,1439,11.44,2.0,Sade MCCREATH,25 JUN 1996,CAN,1h2,"Alumni Stadium, London (CAN)",26 MAY 2024,1106
66,1439,11.44,0.7,Finette AGYAPONG,01 FEB 1997,GBR,5,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1106
67,1439,11.44,1.5,Sole FREDERICK,03 JAN 2006,TTO,3h1,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1106
68,1439,11.44,0.3,Lotta KEMPPINEN,01 APR 1998,FIN,8sf2,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1106
69,1439,11.44,2.0,Dimitra TSOUKALA,07 SEP 1999,GRE,7sf3,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1106
70,1439,11.44,1.6,Sade MCCREATH,25 JUN 1996,CAN,6,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1106
71,1439,11.44,0.3,Maria Isabel PÉREZ,01 MAR 1993,ESP,6f1,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1106
72,1439,11.44,0.3,Jahniya BOWERS,05 MAY 2001,USA,8h4,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1106
73,1439,11.44,1.1,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1h3,"Stade Omnisport de JAPOMA, Douala (CMR)",21 JUN 2024,1106
74,1439,11.44,1.2,Maboundou KONÉ,16 MAY 1997,CIV,1h5,"Stade Omnisport de JAPOMA, Douala (CMR)",21 JUN 2024,1106
75,1439,11.44,-1.0,Krystsina TSIMANOUSKAYA,19 NOV 1996,POL,1h3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1112
76,1439,11.44,-1.9,Gabriela MOURÃO,03 JUN 1999,BRA,1sf3,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",27 JUN 2024,1117
77,1439,11.44,0.9,Jhana DOWNIE,12 SEP 2002,JAM,6h1,"National Stadium, Kingston (JAM)",27 JUN 2024,1106
78,1439,11.44,0.1,Marie-Éloise LECLAIR,10 SEP 2002,CAN,3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1106
79,1439,11.44,0.8,Donna NTAMBUE,26 FEB 2001,CAN,2h1,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1106
80,1439,11.44,2.0,Lukrecija SABAITYTĖ,08 APR 2002,LTU,1f1,"Palangos Stadionas, Palanga (LTU)",28 JUN 2024,1106
81,1439,11.44,0.6,Shanoya Mikalia DOUGLAS,11 SEP 2007,JAM,1sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1106
82,1439,11.44,0.8,Marije VAN HUNENSTIJN,02 MAR 1995,NED,1sf2,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1106
83,1439,11.44,0.4,Xiaojing LIANG,07 APR 1997,CHN,1h2,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2024,1106
84,1439,11.44,1.0,He LI,21 FEB 2001,CHN,1h3,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2024,1106
85,1439,11.44,-1.3,Yanina LUTSENKA,02 APR 2000,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",28 JUN 2024,1113
86,1439,11.44,0.3,Marine JEHAES,30 JUN 2003,BEL,3f2,"Boudewijnstadion, Bruxelles (BEL)",29 JUN 2024,1106
87,1439,11.44,-0.1,Aleeya SIBBONS,05 NOV 2002,GBR,2sf1,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1106
88,1439,11.44,0.7,Gina LÜCKENKEMPER,21 NOV 1996,GER,1h1,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1106
89,1439,11.44,0.5,Sina KAMMERSCHMITT,17 SEP 2003,GER,2h4,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1106
90,1439,11.44,-0.1,Malin STAVENOW,02 SEP 2001,GER,2sf2,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1106
91,1439,11.44,-0.9,Alaysha JOHNSON,20 JUL 1996,USA,7,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1111
92,1439,11.44,1.1,Delphine NKANSA,21 SEP 2001,BEL,1h2,"Stade Pierre Paul Bernard, Talence (FRA)",13 JUL 2024,1106
93,1439,11.44,0.9,Pierrick-linda MOULIN,12 FEB 2001,GAB,4h2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1106
94,1439,11.44,1.3,Miia OTT,19 APR 2007,EST,1h3,Banská Bystrica (SVK),18 JUL 2024,1106
95,1439,11.44,-1.3,Mallory LECONTE,04 OCT 2000,FRA,2f1,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1113
96,1439,11.44,-0.4,Viktória FORSTER,08 APR 2002,SVK,6h6,"Stade de France, Paris (FRA)",02 AUG 2024,1108
97,1439,11.44,1.1,Gorete SEMEDO,05 OCT 1996,STP,1pr3,"Stade de France, Paris (FRA)",02 AUG 2024,1106
98,1439,11.44,1.4,Maja MIHALINEC ZIDAR,17 DEC 1989,SLO,1f1,"Universitätssportzentrum, Graz (AUT)",03 AUG 2024,1106
99,1439,11.44,-0.3,Alana REID,20 JAN 2005,JAM,1sf2,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1107
0,1439,11.44,-0.1,Rebekka HAASE,02 JAN 1993,GER,2,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1106
1,1439,11.44,0.8,Õilme VÕRO,02 JAN 1996,EST,4,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1106
2,1439,11.44,1.4,Gloria HOOPER,03 MAR 1992,ITA,2h1,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1106
3,1439,11.44,-0.3,Géraldine FREY,19 JUN 1997,SUI,6f1,"Letzigrund, Zürich (SUI)",05 SEP 2024,1107
4,1439,11.44,1.5,Tasa JIYA,16 SEP 1997,NED,2f2,"Stadio Comunale, Bellinzona (SUI)",09 SEP 2024,1106
5,1439,11.44,-0.3,Gloria HOOPER,03 MAR 1992,ITA,2f2,"Campo Comunale, Modena (ITA)",21 SEP 2024,1107
6,1507,11.45,0.0,Sabrina DOCKERY,17 SEP 2006,JAM,1f9,"Jamaica College Ashenheim Stadium, Kingston (JAM)",06 JAN 2024,1104
7,1507,11.45,0.5,Mia GROSS,18 APR 2001,AUS,3f1,"AIS Athletics Track, Canberra (AUS)",02 MAR 2024,1104
8,1507,11.45,0.1,Christine MALLARD,12 MAY 2004,USA,1f1,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",23 MAR 2024,1104
9,1507,11.45,0.6,Lex BROWN,26 APR 2001,USA,3f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1104
10,1507,11.45,0.3,Nia WEDDERBURN-GOODISON,09 JAN 2005,GBR,5f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1104
11,1507,11.45,1.1,Cynthia LEDUC,16 FEB 1997,FRA,2,"Stade Edmard Lama, Remire-Montjoly (FRA)",13 APR 2024,1104
12,1507,11.45,1.5,Manaka MIURA,14 FEB 2002,JPN,1h1,"Hamayama Park Athletic Field, Izumo (JPN)",13 APR 2024,1104
13,1507,11.45,2.0,Sedrickia WYNN,,USA,1f1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",20 APR 2024,1104
14,1507,11.45,0.0,Murielle AHOURÉ-DEMPS,23 AUG 1987,CIV,1f2,"Cushing Stadium, College Station, TX (USA)",20 APR 2024,1104
15,1507,11.45,1.0,Christine MALLARD,12 MAY 2004,USA,4f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1104
16,1507,11.45,1.8,Karsen PHILLIPS,20 JUN 2005,USA,1f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1104
17,1507,11.45,1.8,Adeyemi TALABI,25 DEC 2002,IRL,1f3,"Mike A. Myers Stadium, Austin, TX (USA)",27 APR 2024,1104
18,1507,11.45,1.3,Shockoria WALLACE,09 AUG 1993,JAM,1f2,"National Stadium, Kingston (JAM)",04 MAY 2024,1104
19,1507,11.45,0.0,Adriana TATUM,02 NOV 2002,USA,2h1,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1104
20,1507,11.45,0.1,Jassani CARTER,04 NOV 2003,USA,1h5,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1104
21,1507,11.45,0.6,Fatouma CONDE,,USA,1h1,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",11 MAY 2024,1104
22,1507,11.45,0.6,Sarah ATCHO-JAQUIER,01 JUN 1995,SUI,1f2,"Ethnikou Stadiou, Kalamata (GRE)",12 MAY 2024,1104
23,1507,11.45,1.4,Nele JAWORSKI,22 NOV 2004,GER,3f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1104
24,1507,11.45,0.5,Beyonce DEFREITAS,09 MAR 2001,IVB,7,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1104
25,1507,11.45,1.0,Claudine NJARASOA,02 JUN 1999,MAD,3h3,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1104
26,1507,11.45,1.2,Chloé GALET,30 AUG 2001,FRA,5,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1104
27,1507,11.45,1.3,Melissa GUTSCHMIDT,07 JAN 2002,SUI,3f1,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1104
28,1507,11.45,0.8,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1f1,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",22 MAY 2024,1104
29,1507,11.45,0.8,Kaniya JOHNSON,2003,USA,4h5,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1104
30,1507,11.45,2.0,Sade Amor DE SOUSA,28 MAR 2001,NAM,5h3,"Emporia St. Francis G. Welch Stadium, Emporia, KS (USA)",23 MAY 2024,1104
31,1507,11.45,0.4,Sarah RICHARD,02 APR 1998,FRA,1f2,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1104
32,1507,11.45,0.7,Arisa KIMISHIMA,23 DEC 1995,JPN,1f1,"Athletic Stadium, Tottori (JPN)",02 JUN 2024,1104
33,1507,11.45,0.1,Karolína MAŇASOVÁ,26 NOV 2003,CZE,4h3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1104
34,1507,11.45,-2.1,Zoe HOBBS,11 SEP 1997,NZL,8,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1116
35,1507,11.45,0.4,Cynteria JAMES,07 SEP 2005,USA,1h1,"Hayward Field, Eugene, OR (USA)",12 JUN 2024,1104
36,1507,11.45,-0.6,Claudine NJARASOA,02 JUN 1999,MAD,3,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",16 JUN 2024,1107
37,1507,11.45,0.5,Aminatou SEYNI,24 OCT 1996,NIG,1f1,"Stade de Vabre, Rodez (FRA)",16 JUN 2024,1104
38,1507,11.45,1.8,Sam GEDDES,04 JUN 1997,AUS,2f1,"Bislett Stadion, Oslo (NOR)",18 JUN 2024,1104
39,1507,11.45,1.2,Marie-Éloise LECLAIR,10 SEP 2002,CAN,3h1,"Piste Ben Leduc, Montréal (CAN)",21 JUN 2024,1104
40,1507,11.45,0.9,Melicia MOUZZON,30 JAN 2001,USA,9h3,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1104
41,1507,11.45,0.0,Tsaone Bakani SEBELE,27 OCT 1993,BOT,5,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1104
42,1507,11.45,1.6,Kristie EDWARDS,24 FEB 2000,AUS,4h1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1104
43,1507,11.45,-2.4,Pia SKRZYSZOWSKA,20 APR 2001,POL,2h2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1118
44,1507,11.45,0.6,Laura MARTÍNEZ IBARGUEN,25 AUG 2004,COL,2,"Pedro Grajales, Cali (COL)",28 JUN 2024,1104
45,1507,11.45,0.2,Melissa GUTSCHMIDT,07 JAN 2002,SUI,5,"Stadion Deutweg, Winterthur (SUI)",28 JUN 2024,1104
46,1507,11.45,0.3,Rani VINCKE,01 MAR 2000,BEL,4f2,"Boudewijnstadion, Bruxelles (BEL)",29 JUN 2024,1104
47,1507,11.45,0.6,Zoe HOBBS,11 SEP 1997,NZL,h3,"Stade de Luxembourg, Luxembourg (LUX)",29 JUN 2024,1104
48,1507,11.45,-0.1,Sina KAMMERSCHMITT,17 SEP 2003,GER,3sf2,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1104
49,1507,11.45,0.3,Melissa GUTSCHMIDT,07 JAN 2002,SUI,1f1,"Stade Bouleyres, Bulle (SUI)",06 JUL 2024,1104
50,1507,11.45,-0.6,Chelsea KADIRI,27 JUL 2005,GER,1sf1,"Grenzlandstadion, Mönchengladbach (GER)",06 JUL 2024,1107
51,1507,11.45,0.6,Viwe JINGQI,17 FEB 2005,RSA,5,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1104
52,1507,11.45,0.9,Ella CONNOLLY,13 JUL 2000,AUS,5h2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1104
53,1507,11.45,2.0,Beyonce DEFREITAS,09 MAR 2001,IVB,1h2,"Keskusurheilukenttä, Joensuu (FIN)",20 JUL 2024,1104
54,1507,11.45,1.2,Manqi GE,13 OCT 1997,CHN,6h4,"Stade de France, Paris (FRA)",02 AUG 2024,1104
55,1507,11.45,-0.2,Emma VAN CAMP,11 OCT 2004,SUI,1sf1,"Stadion Hard, Langenthal (SUI)",17 AUG 2024,1105
56,1507,11.45,-0.2,Bianca WILLIAMS,18 DEC 1993,GBR,6f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",22 AUG 2024,1105
57,1507,11.45,-0.2,Adaejah HODGE,21 MAR 2006,IVB,1h1,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1105
58,1507,11.45,-0.3,Marije VAN HUNENSTIJN,02 MAR 1995,NED,7f1,"Letzigrund, Zürich (SUI)",05 SEP 2024,1105
59,1507,11.45,0.5,Salomé KORA,08 JUN 1994,SUI,8f1,"Stadio Comunale, Bellinzona (SUI)",09 SEP 2024,1104
60,1507,11.45,0.8,Junying ZHU,09 SEP 2004,CHN,1h3,"Sports Center, Quzhou (CHN)",14 SEP 2024,1104
61,1507,11.45,0.5,He LI,21 FEB 2001,CHN,4,"Sports Center, Quzhou (CHN)",15 SEP 2024,1104
62,1507,11.45,1.0,Laura MARTÍNEZ IBARGUEN,25 AUG 2004,COL,1,"Estadio de Atletismo La Flora, Bucaramanga (COL)",27 SEP 2024,1104
63,1564,11.46,0.3,Natacha NGOYE,15 AUG 1993,CGO,1h1,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1102
64,1564,11.46,-1.5,Olayinka OLAJIDE,28 OCT 2002,NGR,1sf1,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1111
65,1564,11.46,0.8,Jacqueline MADOGO,14 APR 2000,CAN,2f1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",22 MAR 2024,1102
66,1564,11.46,0.5,María Ignacia MONTT,23 FEB 1996,CHI,1f1,"E.Nacional, Santiago de Chile (CHI)",31 MAR 2024,1102
67,1564,11.46,-0.8,Gabriela MOURÃO,03 JUN 1999,BRA,1,"CNDA, Bragança Paulista (BRA)",05 APR 2024,1106
68,1564,11.46,-0.3,Aleksandra STOILOVA,20 APR 2005,AUS,1f1,"SA Athletic Stadium, Adelaide (AUS)",11 APR 2024,1103
69,1564,11.46,-0.2,Ariane LINTON,02 OCT 2003,USA,4f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1103
70,1564,11.46,1.5,Aiha YAMAGATA,11 OCT 2005,JPN,2h1,"Hamayama Park Athletic Field, Izumo (JPN)",13 APR 2024,1102
71,1564,11.46,-0.1,Victoria PERROW,,USA,1f1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",19 APR 2024,1102
72,1564,11.46,0.5,Jessica YOUNG-WARREN,06 APR 1987,USA,8f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1102
73,1564,11.46,0.5,Irene SIRAGUSA,23 JUN 1993,ITA,1f1,"Pista Santa Giuliana, Perugia (ITA)",21 APR 2024,1102
74,1564,11.46,0.5,Lia LOVE,,USA,4f8,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1102
75,1564,11.46,1.5,Taylor NUNEZ,16 MAY 2007,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",03 MAY 2024,1102
76,1564,11.46,-1.3,Celeste ROBINSON,,USA,3,"Mike A. Myers Stadium, Austin, TX (USA)",05 MAY 2024,1109
77,1564,11.46,0.6,Jada MOORE,02 APR 2001,USA,1h3,"Veterans Memorial Stadium, Clovis, CA (USA)",10 MAY 2024,1102
78,1564,11.46,0.2,Kaniya JOHNSON,2003,USA,3,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1102
79,1564,11.46,0.2,Liana TYSON,,USA,4,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1102
80,1564,11.46,-0.6,Carleta BERNARD,08 NOV 2004,JAM,2f1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1105
81,1564,11.46,-0.4,Samirah MOODY,08 NOV 2002,USA,1h3,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1104
82,1564,11.46,0.2,Claudine NJARASOA,02 JUN 1999,MAD,1,"Stade Pierre Fernagu, Querqueville (FRA)",11 MAY 2024,1102
83,1564,11.46,0.1,Aysha SHAHEED,,USA,8,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1102
84,1564,11.46,1.7,Dimitra TSOUKALA,07 SEP 1999,GRE,1f3,"Konstantinos Baglatzis Municipal Stadium, Vari (GRE)",15 MAY 2024,1102
85,1564,11.46,1.0,Beyonce DEFREITAS,09 MAR 2001,IVB,4h3,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1102
86,1564,11.46,0.1,Nathacha KOUNI,18 FEB 2001,SUI,2f1,"Stadion Trinermatten, Zofingen (SUI)",18 MAY 2024,1102
87,1564,11.46,1.6,Alexandra BURGHARDT,28 APR 1994,GER,4h1,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1102
88,1564,11.46,1.6,Melissa GUTSCHMIDT,07 JAN 2002,SUI,5h1,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1102
89,1564,11.46,-0.3,Halutie HOR,04 APR 1999,GHA,5h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1103
90,1564,11.46,0.8,I'Asia WILSON,2003,USA,5h5,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1102
91,1564,11.46,-0.1,Krystsina TSIMANOUSKAYA,19 NOV 1996,POL,1h3,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1102
92,1564,11.46,0.4,Chloé GALET,30 AUG 2001,FRA,2f2,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1102
93,1564,11.46,-0.8,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,1f1,"Stade Omnisports Schlossberg, Forbach (FRA)",26 MAY 2024,1106
94,1564,11.46,1.1,Sole FREDERICK,03 JAN 2006,TTO,5f2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1102
95,1564,11.46,1.3,Liranyi ALONSO,28 DEC 2005,DOM,3h1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",12 JUN 2024,1102
96,1564,11.46,0.8,Sabrina DOCKERY,17 SEP 2006,JAM,3f7,"National Stadium, Kingston (JAM)",15 JUN 2024,1102
97,1564,11.46,1.3,Sade MCCREATH,25 JUN 1996,CAN,1h2,"Piste Ben Leduc, Montréal (CAN)",21 JUN 2024,1102
98,1564,11.46,0.1,Crystal EMMANUEL-AHYE,27 NOV 1991,CAN,2h3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1102
99,1564,11.46,2.0,Eva MISIŪNAITĖ,04 DEC 1991,LTU,2f1,"Palangos Stadionas, Palanga (LTU)",28 JUN 2024,1102
0,1564,11.46,-1.2,Paula GARCÍA,10 NOV 1998,ESP,1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",28 JUN 2024,1109
1,1564,11.46,0.6,Thieanna Lee TERRELONGE,17 OCT 2007,JAM,2sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1102
2,1564,11.46,1.0,Manqi GE,13 OCT 1997,CHN,2h3,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2024,1102
3,1564,11.46,-0.5,Arisa KIMISHIMA,23 DEC 1995,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",28 JUN 2024,1105
4,1564,11.46,0.8,Marie-ange RIMLINGER,31 DEC 2001,FRA,2h2,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1102
5,1564,11.46,0.8,Carolle ZAHI,12 JUN 1994,FRA,2h3,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1102
6,1564,11.46,1.0,Elise MEHUYS,01 NOV 1995,BEL,1h3,"Boudewijnstadion, Bruxelles (BEL)",29 JUN 2024,1102
7,1564,11.46,0.9,He LI,21 FEB 2001,CHN,4,"Kuishan Sports Center, Rizhao (CHN)",29 JUN 2024,1102
8,1564,11.46,-0.2,Chelsea KADIRI,27 JUL 2005,GER,4sf1,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1103
9,1564,11.46,0.4,Lucia CARRILLO,04 JAN 2002,ESP,1,"Pistas Purificación Santamarta, Burgos (ESP)",13 JUL 2024,1102
10,1564,11.46,0.9,Radina VELICHKOVA,15 DEC 2007,BUL,1f1,Banská Bystrica (SVK),19 JUL 2024,1102
11,1564,11.46,1.1,Alyson BELL,09 NOV 2003,GBR,7,"Olympic Stadium, London (GBR)",20 JUL 2024,1102
12,1564,11.46,-0.9,Rebekka HAASE,02 JAN 1993,GER,1h1,"Stadion am Göldner, Sondershausen (GER)",17 AUG 2024,1107
